部門 問題
警政署 交通違規人質疑警察為何不告發其他違規者，提出抗告是否為抗告理由？(高雄市政府警察局)
警政署 將車停在私人的土地上也是路霸的行為嗎?(嘉義縣警察局)
警政署 現行酒後駕車標準及罰則為何？(臺北市政府警察局)
警政署 酒駕拒測罰則為何？(臺北市政府警察局)
警政署 為何發生交通事故之後會收到紅單？舉發依據為何？尚未送鑑定可以開單嗎？舉發期限為多久？(臺北市政府警察局)
警政署 有關各單位查報廢棄汽、機車依據及認定標準為何？其作業流程？(臺北市政府警察局)
警政署 常見列管之毒品種類?K他命對人體的副作用？(臺北市政府警察局)
警政署 民眾可以申請塗銷或更正刑案素行紀錄嗎？(新北市政府警察局)
警政署 民眾個資如遭詐騙集團冒用申請銀行、郵局帳戶，並遭通報為警示帳戶時，應如何維護自身權益?(高雄市政府警察局)
警政署 提供可搜尋網路盜版漫畫之APP軟體，是否違法?(嘉義縣警察局)
警政署 推高機行駛道路規定為何？(臺北市政府警察局)
警政署 各機關、公司行號聘用之保全或警衛人員得否站立道路上指揮交通?(臺北市政府警察局)
警政署 民眾任意穿越馬路或在劃設行人道旁兩側(未行走於劃設行人道標線上)穿越馬路，有無違反交通處罰條例？行人走斑馬線穿越馬路是否有絕對路權？(高雄市政府警察局)
警政署 公務人員執行職務若遇有民意代表進行關說，應如何處理，方能避免違法，尋求自保？(本署督察室)
警政署 警察機關知悉或接獲民眾報案為被遺棄或走失之兒童及少年。警察機關應如何處理？(新北市政府警察局)
警政署 里長請求警察機關給予治安顧慮人口相關資料，警察機關得否提供？(新北市政府警察局)
警政署 警察如何取締色情違規小廣告？
警政署 警察應如何保護交通事故現場？(嘉義縣警察局)
警政署 申辦警察刑事紀錄證明注意事項？(臺北市政府警察局)
警政署 經電話或書面通知到案說明製作警詢筆錄時，可以要求更換製作筆錄員警嗎？(新北市政府警察局)
警政署 酒駕新法規定5年內再犯，違規人之違規紀錄資料查詢問題及處理方式。(新北市政府警察局)
警政署 二、發生交通事故之車輛，警方並未代保管，駕駛人或所有人領回後，是否可以直接送修？(新北市政府警察局)
警政署 機車老舊報廢銷牌後，是否可以直接賣給中古商或收購舊貨業者呢？(嘉義縣警察局)
警政署 紅燈時機車駕駛人以牽引方式進入行人穿越道是否違規？(臺北市政府警察局)
警政署 廣告車占用停車格營業是否有法可罰？(苗栗縣政府警察局)
警政署 警察人員處理民眾檢舉噪音妨礙安寧案件，適用法條及處理程序為何?
警政署 警察查察取締各類型廣告所登載電話涉嫌經營妨害風化(俗)行為，其作業程序為何？
警政署 發生校園暴力事件，學校應如何配合警察機關處理？(新北市政府警察局)
警政署 「夜店」文化盛行，時有販毒、暴力案件發生，警方對夜店可能發生相關犯罪防制有何作為？
警政署 書信於下班或假日時間送達警察機關門崗或有人執勤單位，員警或該單位人員得否以非上班時間為由拒收?(臺南市政府警察局)
警政署 員警於夜間拜訪，表明要警勤區訪查可否拒絕？
警政署 家屬有人失蹤如何報案？警方對失蹤人口案件處理程序如何？
警政署 如何增進居家安全防止住宅竊盜發生(新北市政府警察局)
警政署 青少年如何遠離幫派(新北市政府警察局)
警政署 當舖業負責人條件限制為何？(臺北市政府警察局)
警政署 交通裁決事件設有「重新審查」機制以替代「訴願前置」，相關審查應注意事項為何？(新北市政府警察局)
警政署 何謂路霸？路霸之種類有幾？路霸之處罰依據為何？(嘉義縣警察局)
警政署 電子遊戲機如果所擺設的地點是屬於自家人遊戲或供公司內員工遊玩使用,需要申請登記嗎?
警政署 民眾如何向警察機關申請存、提款護鈔服務？(臺北市政府警察局)
警政署 民眾向110「謊報災害」或「誣告案件」，是否涉有相關刑事或行政責任？(臺北市政府警察局)
警政署 發生交通事故之後續處理規定及應注意事項？(臺北市政府警察局)
警政署 行車使用智慧型手機相關罰則？(臺北市政府警察局)
警政署 交通事故雙方當事人簽立之和解書，是否應送處理警察機關備查?(新北市政府警察局)
警政署 民眾辦理婚喪喜慶或是各項節慶慶典活動需申請臨時道路使用該如何辦理？(臺南市政府警察局)
警政署 民眾該如何申請室外集會遊行及相關注意事項？(臺北市政府警察局)
警政署 如何預防機車、自行車失竊？自行車失竊向警察機關報案，須備妥那些資料？(臺北市政府警察局)
警政署 網路釣魚騙術解析與防治？(臺北市政府警察局)
警政署 警方因偵辦案件向他單位索取個資，是否違反個人資料保護法?(新北市政府警察局)
警政署 近期有關酒後駕車修法重點及未來修法方向為何？(新北市政府警察局)
警政署 交通事故當事人若當場自行和解，事後因需申請保險理賠或（受傷）傷勢加重，要如何處理?(新北市政府警察局)
警政署 何謂電子郵件社交工程？影響狀況？警察機關該如何防範？(臺北市政府警察局)
警政署 什麼是霸凌?孩子如被霸凌，家長應如何處理？(新北市政府警察局)
警政署 發現在學學生發生校外偏差行為，應如何處置？受(處)理少年保護事件或少年刑事案件應注意哪些事項？(臺南市政府警察局)
警政署 帳戶若遭設為警示帳戶應如何解除？(臺北市政府警察局)
警政署 電動機車與電動自行車、電動輔助自行車之區別與酒駕之適用。(高雄市政府警察局)
警政署 民眾家中如有易走失人口(身障人士或失智老人)，如何申請捺印指紋建檔？
警政署 少年飲酒、供應少年酒類是否違法?警方處理之流程？(臺北市政府警察局)
警政署 「春風專案」是何種勤務？青少年進KTV消費是否要由大人陪同？(桃園縣政府警察局)
警政署 兒童乘坐於後座未依規定繫安全帶的處罰，自101年8月起開始實施，相關規定及應注意事項為何？(新北市政府警察局)
警政署 民眾可否向警察機關提供照片、影像檢舉交通違規?(臺北市政府警察局)
警政署 交通事故當事人雙方自行私下和解息事未報警處理，可否交由保險公司負責，協調和解理賠事宜？(嘉義縣警察局)
警政署 現階段大型重型機車相關規定及交通違規執法重點?(嘉義縣警察局)
警政署 轉接隔壁第四台算是竊盜嗎？員警可否配合取締?(嘉義縣警察局)
警政署 如何注意租屋安全。(嘉義縣警察局)
警政署 大型重機車路權規定自101年7月起有何改變？如何藉由車牌、顏色判斷？(新北市政府警察局)
警政署 民眾發生單一車輛交通事故，應如何處置?(新北市政府警察局)
警政署 腳踏車在河濱公園的自行車道互撞，算不算道路交通事故？(臺北市政府警察局)
警政署 交通裁決救濟之變革─行政訴訟101年9月6日正式上路，訴訟程序修正重點為何?(臺南市政府警察局)
警政署 人口販運構成要件與常見態樣。(桃園市政府警察局)
警政署 國人聘僱外籍監護工最容易觸犯何法?(嘉義縣警察局)
警政署 警察M-Police查詢項目為何？有無新增資安管制規定?(臺南市政府警察局)
警政署 現代保防工作主軸與應有之觀念。？〈臺北市政府警察局提供〉
警政署 請問警察如何因應急診室暴力案件？
警政署 現行汽、機車頭燈非常刺眼，易造成行人及駕駛者困擾，有無法令可約束車燈亮度？
警政署 一般警察特考與警察特考考試科目訂定之依據?
警政署 申請2份以上警察刑事紀錄證明費用得否降低?
警政署 員警執勤是否須配帶槍械？
警政署 何謂警示帳戶？警示期限多久？如何解除？如為就業需要，得否開立薪資轉帳戶？(請逕洽詢165反詐騙專線)
警政署 受臨檢人、利害關係人對執行臨檢之命令、方法、應遵守之程序不服或認為執行臨檢有侵害其利益情事者，如何尋求救濟？
警政署 員警可否要求受臨檢人同行至警察局、分局或分駐(派出)所進行身分查證？
警政署 禁止停車線（黃線）開放停車的時段為何?例假日是否相同?
警政署 發生刑事案件或其他治安事件，民眾如何向警察機關報案？警察機關受理刑事報案之作業程序。
警政署 闖紅燈遭攔停舉發，是否可要求警方當場提出證據，以為證明？
警政署 汽車車燈罩上加貼藍色或綠色橫線，應如何處罰？
警政署 因賭博罪被判處罰金，警察局得否發給警察刑事紀錄證明？
警政署 個人資料保護法中所謂之個人資料所指為何？
警政署 何謂遺失物？民眾拾得遺失物警察人員如何受理？
警政署 民眾可否向警察機關申請閱覽交通事故對造當事人之談話筆錄？
